Content ID,User_ID_(Post_owner),Reaction_Type,Content_Type,Category,Sentiment,Score
43da458b-66fe-4723-996c-57dcfad67edf,e8849148-1482-4926-9f28-a537630b9ba2,heart,GIF,food,positive,60.0
43da458b-66fe-4723-996c-57dcfad67edf,2941011b-f214-4430-8a14-e791ed0805bb,want,GIF,food,positive,70.0
43da458b-66fe-4723-996c-57dcfad67edf,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,love,GIF,food,positive,65.0
43da458b-66fe-4723-996c-57dcfad67edf,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,love,GIF,food,positive,65.0
43da458b-66fe-4723-996c-57dcfad67edf,85eca06e-b8db-4fd9-b083-da47572c40b2,peeking,GIF,food,neutral,35.0
43da458b-66fe-4723-996c-57dcfad67edf,80c36ce2-2cef-4a47-a563-d2a60a2b1825,hate,GIF,food,negative,5.0
43da458b-66fe-4723-996c-57dcfad67edf,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,disgust,GIF,food,negative,0.0
43da458b-66fe-4723-996c-57dcfad67edf,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,heart,GIF,food,positive,60.0
43da458b-66fe-4723-996c-57dcfad67edf,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,want,GIF,food,positive,70.0
43da458b-66fe-4723-996c-57dcfad67edf,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,indifferent,GIF,food,neutral,20.0
43da458b-66fe-4723-996c-57dcfad67edf,6178d76a-af2e-4453-93ee-02ca23ed3fdc,super love,GIF,food,positive,75.0
43da458b-66fe-4723-996c-57dcfad67edf,ffdb3615-516c-422f-aa24-a137e3027d3a,scared,GIF,food,negative,15.0
43da458b-66fe-4723-996c-57dcfad67edf,9bb5d084-0b28-4352-8591-5b5a4efecdf0,hate,GIF,food,negative,5.0
43da458b-66fe-4723-996c-57dcfad67edf,61d88e0e-c0e7-4352-85ad-555e464ff933,adore,GIF,food,positive,72.0
43da458b-66fe-4723-996c-57dcfad67edf,007a1366-a46f-40f1-9ba5-01245aeaf20f,peeking,GIF,food,neutral,35.0
43da458b-66fe-4723-996c-57dcfad67edf,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,dislike,GIF,food,negative,10.0
43da458b-66fe-4723-996c-57dcfad67edf,9e9cf8e7-6731-47da-bc0f-3a487e835586,dislike,GIF,food,negative,10.0
43da458b-66fe-4723-996c-57dcfad67edf,84bd5adb-286c-429a-926d-4ea120270825,interested,GIF,food,positive,30.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,worried,photo,science,negative,12.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,acfcd174-178c-4af3-8118-5be702fb80cf,super love,photo,science,positive,75.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,8af596f3-c67c-4f40-a0cc-e258e730a8f5,worried,photo,science,negative,12.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,4cbd005f-69d5-4a83-9947-7009f69c0e7d,peeking,photo,science,neutral,35.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,ec2729db-9794-466e-93ba-a19402e16bef,heart,photo,science,positive,60.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,dislike,photo,science,negative,10.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,3956593b-7739-426a-b7a5-e841c95a5df9,worried,photo,science,negative,12.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,a6f003be-b0fd-4100-b4cc-f568a21b9745,indifferent,photo,science,neutral,20.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,48e26178-5cdd-4568-9990-d3bc5937910b,disgust,photo,science,negative,0.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,disgust,photo,science,negative,0.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,cherish,photo,science,positive,70.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,5870e611-6218-48e1-a9a0-ba86fe5598f7,adore,photo,science,positive,72.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,73a9e869-62a6-4508-b146-20dc9de19276,want,photo,science,positive,70.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,super love,photo,science,positive,75.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,a483c273-aee5-44bc-883e-d6963157aa4c,adore,photo,science,positive,72.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,f50ac030-3af8-4e07-aacf-dccff353b8f6,want,photo,science,positive,70.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,b6d04982-1509-41ab-a700-b390d6cb4d02,love,photo,science,positive,65.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,a94a7d87-65df-4c21-847a-0e8af6cb5c02,dislike,photo,science,negative,10.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,66663a0d-856f-487f-a2a2-258af21ab3e5,intrigued,photo,science,positive,45.0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,54729154-eb5c-413a-8837-887365057910,interested,photo,science,positive,30.0
7d459555-a816-4d20-893c-a002e0a74ce3,d4dc38d4-5c80-428f-95da-b746a275531c,adore,audio,healthy eating,positive,72.0
7d459555-a816-4d20-893c-a002e0a74ce3,192a526b-4952-4bda-b659-4661dab12716,want,audio,healthy eating,positive,70.0
7d459555-a816-4d20-893c-a002e0a74ce3,fc17ca61-7c66-4ceb-8504-32f58b438b45,cherish,audio,healthy eating,positive,70.0
7d459555-a816-4d20-893c-a002e0a74ce3,a81df767-7da1-4844-b63c-fee4c9c7895d,indifferent,audio,healthy eating,neutral,20.0
7d459555-a816-4d20-893c-a002e0a74ce3,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,interested,audio,healthy eating,positive,30.0
7d459555-a816-4d20-893c-a002e0a74ce3,4fe420fa-a193-4408-bd5d-62a020233609,love,audio,healthy eating,positive,65.0
7d459555-a816-4d20-893c-a002e0a74ce3,f3eb7ee0-7788-43a0-9686-1c399260b17e,adore,audio,healthy eating,positive,72.0
7d459555-a816-4d20-893c-a002e0a74ce3,8af596f3-c67c-4f40-a0cc-e258e730a8f5,heart,audio,healthy eating,positive,60.0
7d459555-a816-4d20-893c-a002e0a74ce3,4c731e48-0377-4d7d-b4c8-b2174b774ed8,cherish,audio,healthy eating,positive,70.0
7d459555-a816-4d20-893c-a002e0a74ce3,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,scared,audio,healthy eating,negative,15.0
7d459555-a816-4d20-893c-a002e0a74ce3,0f21b6d6-7be6-484c-9698-d851ad7d43c5,scared,audio,healthy eating,negative,15.0
7d459555-a816-4d20-893c-a002e0a74ce3,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,worried,audio,healthy eating,negative,12.0
7d459555-a816-4d20-893c-a002e0a74ce3,c3988ef2-7e28-4db7-8981-c69f61a3bfce,intrigued,audio,healthy eating,positive,45.0
7d459555-a816-4d20-893c-a002e0a74ce3,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,want,audio,healthy eating,positive,70.0
7d459555-a816-4d20-893c-a002e0a74ce3,f5d9a26e-986d-4d8e-a1c9-69493fb64736,worried,audio,healthy eating,negative,12.0
e6b61eab-6879-4618-b189-476f27f02fdd,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,intrigued,audio,science,positive,45.0
e6b61eab-6879-4618-b189-476f27f02fdd,40e643fb-369c-4ecb-beb7-810114f331fa,want,audio,science,positive,70.0
e6b61eab-6879-4618-b189-476f27f02fdd,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,scared,audio,science,negative,15.0
e6b61eab-6879-4618-b189-476f27f02fdd,f62c96d8-5b1e-45c6-8a65-b36a9387827d,dislike,audio,science,negative,10.0
e6b61eab-6879-4618-b189-476f27f02fdd,3efc3621-873a-4b80-a0cb-27e531d600be,like,audio,science,positive,50.0
e6b61eab-6879-4618-b189-476f27f02fdd,0828c4e1-63ec-4121-aa07-eefd37954bb9,interested,audio,science,positive,30.0
e6b61eab-6879-4618-b189-476f27f02fdd,c1c53b8c-b6a8-4343-a369-4a0595a97807,love,audio,science,positive,65.0
e6b61eab-6879-4618-b189-476f27f02fdd,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,super love,audio,science,positive,75.0
e6b61eab-6879-4618-b189-476f27f02fdd,5870e611-6218-48e1-a9a0-ba86fe5598f7,intrigued,audio,science,positive,45.0
e6b61eab-6879-4618-b189-476f27f02fdd,fc709c94-7491-4753-ad53-dfee49823a2f,love,audio,science,positive,65.0
e6b61eab-6879-4618-b189-476f27f02fdd,3956593b-7739-426a-b7a5-e841c95a5df9,peeking,audio,science,neutral,35.0
e6b61eab-6879-4618-b189-476f27f02fdd,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,adore,audio,science,positive,72.0
e6b61eab-6879-4618-b189-476f27f02fdd,fc17ca61-7c66-4ceb-8504-32f58b438b45,love,audio,science,positive,65.0
e6b61eab-6879-4618-b189-476f27f02fdd,d1a89d23-7d17-4949-9e1a-637317141f3d,super love,audio,science,positive,75.0
e6b61eab-6879-4618-b189-476f27f02fdd,ef56931b-540b-4166-9090-73ae48ac8d97,worried,audio,science,negative,12.0
e6b61eab-6879-4618-b189-476f27f02fdd,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,super love,audio,science,positive,75.0
e6b61eab-6879-4618-b189-476f27f02fdd,40e643fb-369c-4ecb-beb7-810114f331fa,like,audio,science,positive,50.0
e6b61eab-6879-4618-b189-476f27f02fdd,b7b551bd-8cdd-44f3-aef8-29bf82b51535,adore,audio,science,positive,72.0
27ec2b21-a749-4181-b182-150a174fc277,e57c1d53-11ce-4df6-bb4b-85647776fd6d,peeking,GIF,animals,neutral,35.0
27ec2b21-a749-4181-b182-150a174fc277,e206e31b-5f85-4964-b6ea-d7ee5324def1,interested,GIF,animals,positive,30.0
27ec2b21-a749-4181-b182-150a174fc277,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,like,GIF,animals,positive,50.0
27ec2b21-a749-4181-b182-150a174fc277,3eb6dad3-c017-4e77-8920-fbdea84b0acc,intrigued,GIF,animals,positive,45.0
27ec2b21-a749-4181-b182-150a174fc277,0828c4e1-63ec-4121-aa07-eefd37954bb9,intrigued,GIF,animals,positive,45.0
27ec2b21-a749-4181-b182-150a174fc277,7d624010-a0e7-455b-a606-48c5c467dd80,like,GIF,animals,positive,50.0
27ec2b21-a749-4181-b182-150a174fc277,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,heart,GIF,animals,positive,60.0
27ec2b21-a749-4181-b182-150a174fc277,c5d04879-87bd-4950-9e63-334382ef53af,want,GIF,animals,positive,70.0
27ec2b21-a749-4181-b182-150a174fc277,740a4abd-187d-4783-990b-161c52fb5f86,intrigued,GIF,animals,positive,45.0
27ec2b21-a749-4181-b182-150a174fc277,4cff698b-def1-497c-a78e-75058de67fe8,scared,GIF,animals,negative,15.0
27ec2b21-a749-4181-b182-150a174fc277,6978b891-dea2-4217-8bc8-47d5aa25e743,like,GIF,animals,positive,50.0
27ec2b21-a749-4181-b182-150a174fc277,6178d76a-af2e-4453-93ee-02ca23ed3fdc,cherish,GIF,animals,positive,70.0
27ec2b21-a749-4181-b182-150a174fc277,109782f9-4141-4d5a-826f-9a4ea672f65b,hate,GIF,animals,negative,5.0
27ec2b21-a749-4181-b182-150a174fc277,3956593b-7739-426a-b7a5-e841c95a5df9,like,GIF,animals,positive,50.0
27ec2b21-a749-4181-b182-150a174fc277,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,super love,GIF,animals,positive,75.0
27ec2b21-a749-4181-b182-150a174fc277,1ee25417-3648-4220-9b8f-fc82d1ef450c,indifferent,GIF,animals,neutral,20.0
27ec2b21-a749-4181-b182-150a174fc277,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,worried,GIF,animals,negative,12.0
27ec2b21-a749-4181-b182-150a174fc277,ad4bd878-55e7-487c-a4db-470b23bbd832,heart,GIF,animals,positive,60.0
27ec2b21-a749-4181-b182-150a174fc277,192a526b-4952-4bda-b659-4661dab12716,like,GIF,animals,positive,50.0
27ec2b21-a749-4181-b182-150a174fc277,05782669-264e-4c14-990e-14c8dbb13bef,adore,GIF,animals,positive,72.0
27ec2b21-a749-4181-b182-150a174fc277,3e65775b-36e4-495d-9c45-28127fb3da5f,peeking,GIF,animals,neutral,35.0
27ec2b21-a749-4181-b182-150a174fc277,45064aca-5e28-4b1f-be64-202fc5e0daba,dislike,GIF,animals,negative,10.0
27ec2b21-a749-4181-b182-150a174fc277,61d88e0e-c0e7-4352-85ad-555e464ff933,love,GIF,animals,positive,65.0
27ec2b21-a749-4181-b182-150a174fc277,eff1e86a-8ede-4a41-818b-9442e3181ee3,intrigued,GIF,animals,positive,45.0
27ec2b21-a749-4181-b182-150a174fc277,77a7b81e-96f7-4e5a-92c7-5b07f7333913,intrigued,GIF,animals,positive,45.0
27ec2b21-a749-4181-b182-150a174fc277,b473e898-b7b0-4a57-959d-484bf4cc4483,interested,GIF,animals,positive,30.0
27ec2b21-a749-4181-b182-150a174fc277,b596e7d8-dd3f-4125-8b99-4bf2283657cd,worried,GIF,animals,negative,12.0
27ec2b21-a749-4181-b182-150a174fc277,192a526b-4952-4bda-b659-4661dab12716,heart,GIF,animals,positive,60.0
27ec2b21-a749-4181-b182-150a174fc277,4cbd005f-69d5-4a83-9947-7009f69c0e7d,super love,GIF,animals,positive,75.0
27ec2b21-a749-4181-b182-150a174fc277,274ac4ac-395a-4f70-90e5-9771ac3db11b,interested,GIF,animals,positive,30.0
27ec2b21-a749-4181-b182-150a174fc277,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,disgust,GIF,animals,negative,0.0
27ec2b21-a749-4181-b182-150a174fc277,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,adore,GIF,animals,positive,72.0
27ec2b21-a749-4181-b182-150a174fc277,49f49bcf-17fe-4edd-990d-16c3d1df931b,cherish,GIF,animals,positive,70.0
27ec2b21-a749-4181-b182-150a174fc277,e6a52b6a-20ec-4b09-bbb7-4a1138014985,heart,GIF,animals,positive,60.0
27ec2b21-a749-4181-b182-150a174fc277,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,like,GIF,animals,positive,50.0
27ec2b21-a749-4181-b182-150a174fc277,7d8c8c77-77a8-4743-b35f-349c0ac07866,like,GIF,animals,positive,50.0
27ec2b21-a749-4181-b182-150a174fc277,cb97b0ea-fc93-4597-b391-846710c6fedc,super love,GIF,animals,positive,75.0
27ec2b21-a749-4181-b182-150a174fc277,76a034b7-e163-4735-a15b-b0ff645ca627,disgust,GIF,animals,negative,0.0
27ec2b21-a749-4181-b182-150a174fc277,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,want,GIF,animals,positive,70.0
27ec2b21-a749-4181-b182-150a174fc277,15e325b1-c221-4bf8-8010-18d76b03646e,want,GIF,animals,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,a6e32004-8866-40e5-aaeb-e159c13fd42a,cherish,video,food,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,want,video,food,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,b0c22f82-b882-4394-bf27-6dfadf26e5c2,intrigued,video,food,positive,45.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,571d7193-a3e6-4909-b25c-e891fc126f31,love,video,food,positive,65.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,2f112802-2501-45b5-a9d9-470cda6ef23e,cherish,video,food,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,6e9c7f30-264a-4aa0-b3ac-36e852d10906,dislike,video,food,negative,10.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,worried,video,food,negative,12.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,094fbe49-da84-4445-9d28-7fc5f593f5ad,worried,video,food,negative,12.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,2f112802-2501-45b5-a9d9-470cda6ef23e,indifferent,video,food,neutral,20.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,15e325b1-c221-4bf8-8010-18d76b03646e,disgust,video,food,negative,0.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,want,video,food,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,d1a89d23-7d17-4949-9e1a-637317141f3d,love,video,food,positive,65.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,dd118345-3ba6-4800-9686-d5479fee403d,peeking,video,food,neutral,35.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,d71363d5-6468-44b0-b641-94c4776bce98,cherish,video,food,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,f7d73e35-248c-4369-9e4d-1f38bea06a5f,hate,video,food,negative,5.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,love,video,food,positive,65.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,92c3576c-8634-42a8-8005-6e1ff8c207e8,indifferent,video,food,neutral,20.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,90898216-e580-46c0-8e79-f2df84a9676d,love,video,food,positive,65.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,super love,video,food,positive,75.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,love,video,food,positive,65.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,intrigued,video,food,positive,45.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,adore,video,food,positive,72.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,bc142f57-1307-46c6-9975-8c3a1e5f540c,like,video,food,positive,50.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,90898216-e580-46c0-8e79-f2df84a9676d,peeking,video,food,neutral,35.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,596342af-6379-4551-8379-f4b805f9d576,heart,video,food,positive,60.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,0828c4e1-63ec-4121-aa07-eefd37954bb9,super love,video,food,positive,75.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,1ebc46fa-edd3-4dec-bb45-c124daf83512,indifferent,video,food,neutral,20.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,c834ba1d-8a10-4984-aaf2-7c2eab207076,indifferent,video,food,neutral,20.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,indifferent,video,food,neutral,20.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,330ded4b-db65-485a-80a4-6b3bffd33067,want,video,food,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,571d7193-a3e6-4909-b25c-e891fc126f31,interested,video,food,positive,30.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,76cb4dbe-7748-49ab-8179-6e3f3b840dd6,want,video,food,positive,70.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cb97b0ea-fc93-4597-b391-846710c6fedc,love,video,food,positive,65.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,super love,video,food,positive,75.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,a92660de-2154-4694-a86e-88cb81c8ea95,super love,video,food,positive,75.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,71519e2e-6e97-4b73-a346-cc3a91cb4661,like,video,food,positive,50.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,69532ce2-1ffe-4187-8042-0230d115b24e,adore,video,food,positive,72.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,hate,video,food,negative,5.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,a559688e-3f10-436f-a25e-8ad553eacb89,heart,video,food,positive,60.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,scared,video,food,negative,15.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,scared,video,food,negative,15.0
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,acfcd174-178c-4af3-8118-5be702fb80cf,heart,video,food,positive,60.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,0c347562-ce55-450b-91ab-0707662b36f5,peeking,audio,food,neutral,35.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,3205ad12-726a-4b65-a15a-1a899a9d310b,super love,audio,food,positive,75.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,427fa55b-7f49-4981-bcd7-59fee8efb512,adore,audio,food,positive,72.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,fb4654ff-ce23-4a77-b52a-50f8948b5664,disgust,audio,food,negative,0.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,3f218ab6-a288-4ee8-affc-3d02a9cbff5f,cherish,audio,food,positive,70.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,311d7214-711f-4f66-bc9a-e835fa54ffb6,indifferent,audio,food,neutral,20.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,e3417115-6e56-4f55-a4ae-70353582a8c4,cherish,audio,food,positive,70.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,interested,audio,food,positive,30.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,1ff398e4-6b68-451d-9b00-2d2a565ba22a,heart,audio,food,positive,60.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,interested,audio,food,positive,30.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,34fcadd6-fa9b-4404-981a-c70c86cde556,want,audio,food,positive,70.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,63e1cb43-d3dc-491a-af16-209c1c152c44,disgust,audio,food,negative,0.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,e57c1d53-11ce-4df6-bb4b-85647776fd6d,dislike,audio,food,negative,10.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,7000ac2e-87a0-4e23-b342-5f150e03f9ef,hate,audio,food,negative,5.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,9e9c6089-692f-406c-afee-50f62c127e9d,cherish,audio,food,positive,70.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,600118fa-e6f4-4d74-aeb6-936abbbf38a1,super love,audio,food,positive,75.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,e79a2e98-57b4-4469-8da4-87f338460d42,worried,audio,food,negative,12.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,f4ed8f9c-5eac-4d77-a206-c60afda2921a,peeking,audio,food,neutral,35.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,0c347562-ce55-450b-91ab-0707662b36f5,worried,audio,food,negative,12.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,3a80467c-0f1f-49ca-b904-1938ea2177a9,heart,audio,food,positive,60.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,f50ac030-3af8-4e07-aacf-dccff353b8f6,love,audio,food,positive,65.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,c43c2351-9591-4122-acdd-b521723d7292,cherish,audio,food,positive,70.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,330ded4b-db65-485a-80a4-6b3bffd33067,disgust,audio,food,negative,0.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,super love,audio,food,positive,75.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,c1e01541-7508-4712-a22c-0370f232a41e,scared,audio,food,negative,15.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,8d3661fd-d953-4c1b-857d-82b3e34f569e,dislike,audio,food,negative,10.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,e8849148-1482-4926-9f28-a537630b9ba2,heart,audio,food,positive,60.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,peeking,audio,food,neutral,35.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,73a9e869-62a6-4508-b146-20dc9de19276,indifferent,audio,food,neutral,20.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,eff1e86a-8ede-4a41-818b-9442e3181ee3,heart,audio,food,positive,60.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,7719b807-bf22-4b36-8f69-44d9a87d239b,love,audio,food,positive,65.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,4edc3d1a-a7d9-4db6-89c3-f784d9954172,super love,audio,food,positive,75.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,interested,audio,food,positive,30.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,34e8add9-0206-47fd-a501-037b994650a2,disgust,audio,food,negative,0.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,ddc4db8e-0000-48c4-8fdb-d32af87fb823,dislike,audio,food,negative,10.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,a81df767-7da1-4844-b63c-fee4c9c7895d,interested,audio,food,positive,30.0
229d5bad-c1e4-439c-8978-0efdcdfea4d1,72d2587e-8fae-4626-a73d-352e6465ba0f,dislike,audio,food,negative,10.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,f4ed8f9c-5eac-4d77-a206-c60afda2921a,disgust,GIF,science,negative,0.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,5fbf758a-376b-472c-8aca-a87ff1db3e6d,want,GIF,science,positive,70.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,de1d478e-3552-4223-b039-d3086cc485ec,indifferent,GIF,science,neutral,20.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,7d8c8c77-77a8-4743-b35f-349c0ac07866,love,GIF,science,positive,65.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,love,GIF,science,positive,65.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,de050611-e926-43bb-b1ea-502d8bd25bfc,hate,GIF,science,negative,5.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,ef629f00-391d-4a79-af74-77a9afdbbd41,dislike,GIF,science,negative,10.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,c7b6e374-1bef-48c3-8222-cc231dbd5cce,disgust,GIF,science,negative,0.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,0a1cde57-79ab-4c61-b664-1d3b290b43cf,intrigued,GIF,science,positive,45.0
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,d74e1b39-7b34-4bcb-a24d-e215097187f5,interested,GIF,science,positive,30.0
