Content ID,User_ID_(Post_owner),Reaction_Type,Content_Type,Category,Sentiment,Score
08cc29f3-a22d-4652-8f27-ff9e0a826289,69532ce2-1ffe-4187-8042-0230d115b24e,hate,photo,technology,negative,5.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,heart,photo,technology,positive,60.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,7e263bf1-e036-4cc8-9cb8-9beec89027a3,super love,photo,technology,positive,75.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,ade9db41-034e-4b27-befb-42117025dab0,super love,photo,technology,positive,75.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,6178d76a-af2e-4453-93ee-02ca23ed3fdc,want,photo,technology,positive,70.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,b596e7d8-dd3f-4125-8b99-4bf2283657cd,love,photo,technology,positive,65.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,e3417115-6e56-4f55-a4ae-70353582a8c4,disgust,photo,technology,negative,0.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,b9bcd994-f000-4f6b-87fc-caae08acfaa1,indifferent,photo,technology,neutral,20.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,like,photo,technology,positive,50.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,bbef3be1-172e-44bb-be3b-013140707ecf,like,photo,technology,positive,50.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,heart,photo,technology,positive,60.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,1d8dfb6a-330c-4eb9-a603-364f207c6e57,intrigued,photo,technology,positive,45.0
08cc29f3-a22d-4652-8f27-ff9e0a826289,cf34e8ee-f508-47bc-baa1-bcc576e1084d,intrigued,photo,technology,positive,45.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,55380131-13c6-4a5c-8826-ead0ea8895cc,heart,audio,technology,positive,60.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,ef56931b-540b-4166-9090-73ae48ac8d97,intrigued,audio,technology,positive,45.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,df1e7940-d514-40aa-af3a-e742792c4b5e,cherish,audio,technology,positive,70.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,69fcad9e-45a9-4189-b7e1-96b26c57c542,intrigued,audio,technology,positive,45.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,002cd824-10f2-447c-8d1c-940325a1cdf4,peeking,audio,technology,neutral,35.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,bec3a622-1373-49c2-9d57-e0281c34f5cf,cherish,audio,technology,positive,70.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,ac4e6ee0-d1bd-4e6b-9355-7567b3e3ec5e,adore,audio,technology,positive,72.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,super love,audio,technology,positive,75.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,8665a934-dc22-482b-9289-2e2c9d6a4095,want,audio,technology,positive,70.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,2129de92-ee91-425f-a854-07c553ee0b74,hate,audio,technology,negative,5.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,intrigued,audio,technology,positive,45.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,34e8add9-0206-47fd-a501-037b994650a2,cherish,audio,technology,positive,70.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,heart,audio,technology,positive,60.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,1879b698-1639-438e-a07e-ddd735f8d57c,intrigued,audio,technology,positive,45.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,b9480379-4b96-412c-8dca-96fff9ae81a3,interested,audio,technology,positive,30.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,8fe167eb-3c69-459a-b32d-b030b942eab4,interested,audio,technology,positive,30.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,56b8948a-68bd-425f-b842-eabe6bcfacca,interested,audio,technology,positive,30.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,c8145b49-3841-466e-9d49-a636ce2e7d1f,cherish,audio,technology,positive,70.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,ba55c3a8-5ab2-486a-8c90-b972117453bb,indifferent,audio,technology,neutral,20.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,4027aa31-4bda-4e1d-92f7-49de962e8da9,want,audio,technology,positive,70.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,8d67b1c4-cd76-4701-a908-738e7a2411e7,love,audio,technology,positive,65.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,766886c9-a63a-4446-bb4a-07d611b3b212,disgust,audio,technology,negative,0.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,hate,audio,technology,negative,5.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,17bc2431-754a-46e8-81e2-32820d3fc612,heart,audio,technology,positive,60.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,2dd186bb-7a28-4e80-99c7-f1936afc7b49,peeking,audio,technology,neutral,35.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,274ac4ac-395a-4f70-90e5-9771ac3db11b,dislike,audio,technology,negative,10.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,super love,audio,technology,positive,75.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,8f3d5674-544d-4f70-b4c1-7b9d93371855,adore,audio,technology,positive,72.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,3d5f257e-556b-4e19-b127-977bc5c4daed,dislike,audio,technology,negative,10.0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,4bc62825-3109-4796-9465-1bf853165347,peeking,audio,technology,neutral,35.0
3a106d1f-3942-49d4-9358-417f33d760c6,34e8add9-0206-47fd-a501-037b994650a2,love,photo,fitness,positive,65.0
3a106d1f-3942-49d4-9358-417f33d760c6,d71363d5-6468-44b0-b641-94c4776bce98,super love,photo,fitness,positive,75.0
3a106d1f-3942-49d4-9358-417f33d760c6,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,interested,photo,fitness,positive,30.0
3a106d1f-3942-49d4-9358-417f33d760c6,e89d4cb0-3bec-43b8-8060-719983fe68a9,scared,photo,fitness,negative,15.0
3a106d1f-3942-49d4-9358-417f33d760c6,5c433d28-dfb7-4456-a468-dc3705147ce0,worried,photo,fitness,negative,12.0
3a106d1f-3942-49d4-9358-417f33d760c6,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,peeking,photo,fitness,neutral,35.0
3a106d1f-3942-49d4-9358-417f33d760c6,10f311c3-f547-4260-8c0e-a155008b7936,peeking,photo,fitness,neutral,35.0
3a106d1f-3942-49d4-9358-417f33d760c6,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,adore,photo,fitness,positive,72.0
3a106d1f-3942-49d4-9358-417f33d760c6,de1d478e-3552-4223-b039-d3086cc485ec,peeking,photo,fitness,neutral,35.0
3a106d1f-3942-49d4-9358-417f33d760c6,3ae50cc3-39cc-440a-8e31-3215011f2762,like,photo,fitness,positive,50.0
3a106d1f-3942-49d4-9358-417f33d760c6,7246fed1-8725-4dbb-bccd-5451346f122d,want,photo,fitness,positive,70.0
3a106d1f-3942-49d4-9358-417f33d760c6,80c36ce2-2cef-4a47-a563-d2a60a2b1825,disgust,photo,fitness,negative,0.0
3a106d1f-3942-49d4-9358-417f33d760c6,38cceae3-14e0-49bb-8087-f6f210a2053a,peeking,photo,fitness,neutral,35.0
3a106d1f-3942-49d4-9358-417f33d760c6,108fc1be-9c15-440a-9cab-634c3f414dcc,peeking,photo,fitness,neutral,35.0
3a106d1f-3942-49d4-9358-417f33d760c6,c5d04879-87bd-4950-9e63-334382ef53af,interested,photo,fitness,positive,30.0
3a106d1f-3942-49d4-9358-417f33d760c6,a1290f9f-af93-432d-be86-65840470c621,super love,photo,fitness,positive,75.0
3a106d1f-3942-49d4-9358-417f33d760c6,5d04455b-a95e-40d8-bcd4-8c485777c47f,adore,photo,fitness,positive,72.0
3a106d1f-3942-49d4-9358-417f33d760c6,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,super love,photo,fitness,positive,75.0
3a106d1f-3942-49d4-9358-417f33d760c6,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,interested,photo,fitness,positive,30.0
3a106d1f-3942-49d4-9358-417f33d760c6,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,worried,photo,fitness,negative,12.0
3a106d1f-3942-49d4-9358-417f33d760c6,a92660de-2154-4694-a86e-88cb81c8ea95,worried,photo,fitness,negative,12.0
3a106d1f-3942-49d4-9358-417f33d760c6,41cd692a-be3c-4acd-a2c8-184586bdc180,super love,photo,fitness,positive,75.0
3a106d1f-3942-49d4-9358-417f33d760c6,ed3494e3-695b-4068-a725-09c6cdf92d63,adore,photo,fitness,positive,72.0
1830df30-c239-4287-8d63-fadcb8ced884,b1ceae0c-016d-421f-a6f0-488a7857f9f6,peeking,video,veganism,neutral,35.0
1830df30-c239-4287-8d63-fadcb8ced884,242a3620-fc18-4120-ac72-37b0f3716879,interested,video,veganism,positive,30.0
1830df30-c239-4287-8d63-fadcb8ced884,8d67b1c4-cd76-4701-a908-738e7a2411e7,adore,video,veganism,positive,72.0
1830df30-c239-4287-8d63-fadcb8ced884,c43c2351-9591-4122-acdd-b521723d7292,hate,video,veganism,negative,5.0
1830df30-c239-4287-8d63-fadcb8ced884,b6fd2140-f8b9-498a-a07f-0dc9986736c6,love,video,veganism,positive,65.0
1830df30-c239-4287-8d63-fadcb8ced884,aab5b5d2-682b-4b27-89ae-cf7803f76786,hate,video,veganism,negative,5.0
1830df30-c239-4287-8d63-fadcb8ced884,69f2735b-eee6-4fc1-a934-b31c20beb780,indifferent,video,veganism,neutral,20.0
1830df30-c239-4287-8d63-fadcb8ced884,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,heart,video,veganism,positive,60.0
1830df30-c239-4287-8d63-fadcb8ced884,38cceae3-14e0-49bb-8087-f6f210a2053a,like,video,veganism,positive,50.0
1830df30-c239-4287-8d63-fadcb8ced884,8d67b1c4-cd76-4701-a908-738e7a2411e7,scared,video,veganism,negative,15.0
1830df30-c239-4287-8d63-fadcb8ced884,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,hate,video,veganism,negative,5.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,7246fed1-8725-4dbb-bccd-5451346f122d,hate,audio,soccer,negative,5.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,5fbf758a-376b-472c-8aca-a87ff1db3e6d,super love,audio,soccer,positive,75.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,3e65775b-36e4-495d-9c45-28127fb3da5f,disgust,audio,soccer,negative,0.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,40f15350-9ac3-4b6c-83c3-51cc7945dd01,adore,audio,soccer,positive,72.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,30be2156-59d1-451e-beea-1a3690200a2b,super love,audio,soccer,positive,75.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,425b7021-0409-4358-af39-2bff14197d0a,disgust,audio,soccer,negative,0.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,fc17ca61-7c66-4ceb-8504-32f58b438b45,cherish,audio,soccer,positive,70.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,b0c22f82-b882-4394-bf27-6dfadf26e5c2,love,audio,soccer,positive,65.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,want,audio,soccer,positive,70.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,600118fa-e6f4-4d74-aeb6-936abbbf38a1,disgust,audio,soccer,negative,0.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,intrigued,audio,soccer,positive,45.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,98511140-45c4-4faa-9962-fea5ad618ea3,scared,audio,soccer,negative,15.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,8d67b1c4-cd76-4701-a908-738e7a2411e7,intrigued,audio,soccer,positive,45.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,audio,soccer,positive,72.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,dislike,audio,soccer,negative,10.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,a559688e-3f10-436f-a25e-8ad553eacb89,dislike,audio,soccer,negative,10.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,d27670c9-f85e-43e0-80a7-122cba908f10,indifferent,audio,soccer,neutral,20.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,0828c4e1-63ec-4121-aa07-eefd37954bb9,super love,audio,soccer,positive,75.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,561b08d6-1084-4115-933d-db3e60edfd8b,peeking,audio,soccer,neutral,35.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,e6a52b6a-20ec-4b09-bbb7-4a1138014985,intrigued,audio,soccer,positive,45.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,adore,audio,soccer,positive,72.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,scared,audio,soccer,negative,15.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,hate,audio,soccer,negative,5.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,7246fed1-8725-4dbb-bccd-5451346f122d,interested,audio,soccer,positive,30.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,want,audio,soccer,positive,70.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,hate,audio,soccer,negative,5.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,b726d35b-6345-4ed9-8431-fc75e38ba179,like,audio,soccer,positive,50.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,3d13e0d3-e765-4065-9221-3f864689b9e0,intrigued,audio,soccer,positive,45.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,hate,audio,soccer,negative,5.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,like,audio,soccer,positive,50.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,48e26178-5cdd-4568-9990-d3bc5937910b,cherish,audio,soccer,positive,70.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,adore,audio,soccer,positive,72.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,adore,audio,soccer,positive,72.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,scared,audio,soccer,negative,15.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,adore,audio,soccer,positive,72.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,57617bf3-b7d0-49cb-8d88-7d8346656397,indifferent,audio,soccer,neutral,20.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,4fe420fa-a193-4408-bd5d-62a020233609,hate,audio,soccer,negative,5.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,8fe167eb-3c69-459a-b32d-b030b942eab4,intrigued,audio,soccer,positive,45.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,love,audio,soccer,positive,65.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,hate,audio,soccer,negative,5.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,15cf4392-8541-422b-8957-a9c0380c11d9,scared,audio,soccer,negative,15.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,b6fd2140-f8b9-498a-a07f-0dc9986736c6,love,audio,soccer,positive,65.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,peeking,audio,soccer,neutral,35.0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,c5d04879-87bd-4950-9e63-334382ef53af,indifferent,audio,soccer,neutral,20.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,ffdb3615-516c-422f-aa24-a137e3027d3a,peeking,GIF,fitness,neutral,35.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,80e03bc0-fc8f-475b-a4dd-870844b7a313,like,GIF,fitness,positive,50.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,fc17ca61-7c66-4ceb-8504-32f58b438b45,dislike,GIF,fitness,negative,10.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,ed1c744d-8561-4b41-b83c-7bf554fbca97,like,GIF,fitness,positive,50.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,a6f003be-b0fd-4100-b4cc-f568a21b9745,worried,GIF,fitness,negative,12.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,super love,GIF,fitness,positive,75.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,b841358a-d8ff-412e-b940-3a95fd31291b,like,GIF,fitness,positive,50.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,f2a3b679-edc8-4b0e-9793-995ef2e100f2,peeking,GIF,fitness,neutral,35.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,bfe23c39-f814-4282-b0f7-506cd8295b8a,hate,GIF,fitness,negative,5.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,425b7021-0409-4358-af39-2bff14197d0a,adore,GIF,fitness,positive,72.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,69fcad9e-45a9-4189-b7e1-96b26c57c542,dislike,GIF,fitness,negative,10.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,2ad548cd-a899-4992-972b-92cde9cea8f1,want,GIF,fitness,positive,70.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,d9aab962-e964-4afd-83ee-abda0865da67,super love,GIF,fitness,positive,75.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,4291e9a9-b4a8-42e1-b032-520b16f93888,like,GIF,fitness,positive,50.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,c64c5004-6ab5-4faa-9fcd-8039fe57799d,scared,GIF,fitness,negative,15.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,23a48585-f2cf-4a20-8d30-f49361d5625c,like,GIF,fitness,positive,50.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,6eb62858-f6f3-4846-8054-52df483979de,cherish,GIF,fitness,positive,70.0
dd2f8912-9b97-40cb-ac5f-215f98d4d733,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,hate,GIF,fitness,negative,5.0
de95cdb1-a85a-40de-8467-892e2d1481af,d74e1b39-7b34-4bcb-a24d-e215097187f5,want,video,education,positive,70.0
de95cdb1-a85a-40de-8467-892e2d1481af,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,peeking,video,education,neutral,35.0
de95cdb1-a85a-40de-8467-892e2d1481af,ba55c3a8-5ab2-486a-8c90-b972117453bb,intrigued,video,education,positive,45.0
de95cdb1-a85a-40de-8467-892e2d1481af,561b08d6-1084-4115-933d-db3e60edfd8b,interested,video,education,positive,30.0
de95cdb1-a85a-40de-8467-892e2d1481af,b6d04982-1509-41ab-a700-b390d6cb4d02,dislike,video,education,negative,10.0
de95cdb1-a85a-40de-8467-892e2d1481af,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,like,video,education,positive,50.0
de95cdb1-a85a-40de-8467-892e2d1481af,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,interested,video,education,positive,30.0
de95cdb1-a85a-40de-8467-892e2d1481af,a6f003be-b0fd-4100-b4cc-f568a21b9745,adore,video,education,positive,72.0
de95cdb1-a85a-40de-8467-892e2d1481af,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,intrigued,video,education,positive,45.0
de95cdb1-a85a-40de-8467-892e2d1481af,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,peeking,video,education,neutral,35.0
de95cdb1-a85a-40de-8467-892e2d1481af,cb97b0ea-fc93-4597-b391-846710c6fedc,intrigued,video,education,positive,45.0
de95cdb1-a85a-40de-8467-892e2d1481af,2bd9c167-e06c-47c1-a978-3403d6724606,like,video,education,positive,50.0
de95cdb1-a85a-40de-8467-892e2d1481af,2aae6657-1214-4119-8cde-6b0dc5cd5529,hate,video,education,negative,5.0
de95cdb1-a85a-40de-8467-892e2d1481af,a81df767-7da1-4844-b63c-fee4c9c7895d,adore,video,education,positive,72.0
de95cdb1-a85a-40de-8467-892e2d1481af,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,indifferent,video,education,neutral,20.0
de95cdb1-a85a-40de-8467-892e2d1481af,71519e2e-6e97-4b73-a346-cc3a91cb4661,like,video,education,positive,50.0
de95cdb1-a85a-40de-8467-892e2d1481af,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,like,video,education,positive,50.0
de95cdb1-a85a-40de-8467-892e2d1481af,94bf7864-a52e-405e-a729-9702bf79c234,hate,video,education,negative,5.0
de95cdb1-a85a-40de-8467-892e2d1481af,8fe167eb-3c69-459a-b32d-b030b942eab4,worried,video,education,negative,12.0
de95cdb1-a85a-40de-8467-892e2d1481af,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,super love,video,education,positive,75.0
de95cdb1-a85a-40de-8467-892e2d1481af,d55f3314-96cc-4a5d-b650-f43f094cd3c3,adore,video,education,positive,72.0
de95cdb1-a85a-40de-8467-892e2d1481af,23a48585-f2cf-4a20-8d30-f49361d5625c,heart,video,education,positive,60.0
de95cdb1-a85a-40de-8467-892e2d1481af,db392b86-6ba5-4a9b-933a-a2553488bb62,indifferent,video,education,neutral,20.0
de95cdb1-a85a-40de-8467-892e2d1481af,ade9db41-034e-4b27-befb-42117025dab0,peeking,video,education,neutral,35.0
de95cdb1-a85a-40de-8467-892e2d1481af,69f2735b-eee6-4fc1-a934-b31c20beb780,intrigued,video,education,positive,45.0
de95cdb1-a85a-40de-8467-892e2d1481af,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,interested,video,education,positive,30.0
de95cdb1-a85a-40de-8467-892e2d1481af,3956593b-7739-426a-b7a5-e841c95a5df9,worried,video,education,negative,12.0
de95cdb1-a85a-40de-8467-892e2d1481af,69fcad9e-45a9-4189-b7e1-96b26c57c542,hate,video,education,negative,5.0
de95cdb1-a85a-40de-8467-892e2d1481af,8fe167eb-3c69-459a-b32d-b030b942eab4,want,video,education,positive,70.0
de95cdb1-a85a-40de-8467-892e2d1481af,41cd692a-be3c-4acd-a2c8-184586bdc180,peeking,video,education,neutral,35.0
de95cdb1-a85a-40de-8467-892e2d1481af,b726d35b-6345-4ed9-8431-fc75e38ba179,want,video,education,positive,70.0
de95cdb1-a85a-40de-8467-892e2d1481af,aab5b5d2-682b-4b27-89ae-cf7803f76786,hate,video,education,negative,5.0
de95cdb1-a85a-40de-8467-892e2d1481af,69527334-c362-47df-87fc-5e2b5e2605e5,heart,video,education,positive,60.0
de95cdb1-a85a-40de-8467-892e2d1481af,4baf648a-0ad5-412d-8250-5a0ff9289fbf,peeking,video,education,neutral,35.0
de95cdb1-a85a-40de-8467-892e2d1481af,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,intrigued,video,education,positive,45.0
de95cdb1-a85a-40de-8467-892e2d1481af,db0066e1-83cc-43f3-990b-983010aa5370,disgust,video,education,negative,0.0
de95cdb1-a85a-40de-8467-892e2d1481af,fe1c151b-1a95-43fa-9a4c-f3214adba852,interested,video,education,positive,30.0
de95cdb1-a85a-40de-8467-892e2d1481af,571d7193-a3e6-4909-b25c-e891fc126f31,heart,video,education,positive,60.0
de95cdb1-a85a-40de-8467-892e2d1481af,3f218ab6-a288-4ee8-affc-3d02a9cbff5f,heart,video,education,positive,60.0
de95cdb1-a85a-40de-8467-892e2d1481af,cf34e8ee-f508-47bc-baa1-bcc576e1084d,heart,video,education,positive,60.0
e5f1a4c6-2b27-4c8b-ac9a-21bb6ef7c946,61d88e0e-c0e7-4352-85ad-555e464ff933,want,audio,soccer,positive,70.0
6199f5ca-cc02-410d-a408-e034946de162,92c3576c-8634-42a8-8005-6e1ff8c207e8,disgust,video,animals,negative,0.0
6199f5ca-cc02-410d-a408-e034946de162,18c56602-937e-4ff3-bc6c-43f0b14212ca,heart,video,animals,positive,60.0
6199f5ca-cc02-410d-a408-e034946de162,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,like,video,animals,positive,50.0
6199f5ca-cc02-410d-a408-e034946de162,6978b891-dea2-4217-8bc8-47d5aa25e743,interested,video,animals,positive,30.0
6199f5ca-cc02-410d-a408-e034946de162,2a41e628-4cc5-4765-af2e-8b3dec750c0b,want,video,animals,positive,70.0
6199f5ca-cc02-410d-a408-e034946de162,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,love,video,animals,positive,65.0
6199f5ca-cc02-410d-a408-e034946de162,f62c96d8-5b1e-45c6-8a65-b36a9387827d,interested,video,animals,positive,30.0
6199f5ca-cc02-410d-a408-e034946de162,054b5d2a-7ee3-49c8-912a-1cf58389ae60,like,video,animals,positive,50.0
6199f5ca-cc02-410d-a408-e034946de162,23cc47ff-e5cd-4915-828d-258aefce5a14,indifferent,video,animals,neutral,20.0
6199f5ca-cc02-410d-a408-e034946de162,d16ed6bf-d35e-463b-92b0-393ee67e220c,disgust,video,animals,negative,0.0
6199f5ca-cc02-410d-a408-e034946de162,de050611-e926-43bb-b1ea-502d8bd25bfc,dislike,video,animals,negative,10.0
6199f5ca-cc02-410d-a408-e034946de162,ec2729db-9794-466e-93ba-a19402e16bef,worried,video,animals,negative,12.0
6199f5ca-cc02-410d-a408-e034946de162,e8849148-1482-4926-9f28-a537630b9ba2,cherish,video,animals,positive,70.0
6199f5ca-cc02-410d-a408-e034946de162,1ebc46fa-edd3-4dec-bb45-c124daf83512,dislike,video,animals,negative,10.0
6199f5ca-cc02-410d-a408-e034946de162,5d454588-283d-459d-915d-c48a2cb4c27f,interested,video,animals,positive,30.0
6199f5ca-cc02-410d-a408-e034946de162,3a80467c-0f1f-49ca-b904-1938ea2177a9,want,video,animals,positive,70.0
6199f5ca-cc02-410d-a408-e034946de162,69527334-c362-47df-87fc-5e2b5e2605e5,adore,video,animals,positive,72.0
6199f5ca-cc02-410d-a408-e034946de162,7b7b5825-2ae1-4119-99a7-e638f13267a0,disgust,video,animals,negative,0.0
6199f5ca-cc02-410d-a408-e034946de162,ce7c338c-cad4-408f-895b-510ca73a388b,dislike,video,animals,negative,10.0
6199f5ca-cc02-410d-a408-e034946de162,ed1c744d-8561-4b41-b83c-7bf554fbca97,scared,video,animals,negative,15.0
